Course ID,Course,Subject,Course No,Min Credits,Course Levels,Current Status,Short Title,Long Title,Schools,Division,Department,Acad Lvl,Yearly Cycle,Session Cycle,Reg Restrictions,Course Types,Natl ID,Terms Offered,Last Term Offered,Start Date,End Date,Description
4130,ARTS-1653,ARTS,1653,3,2,A,Computer Aided Design,Computer Aided Design,HBIBL,FPART,ARDS,UG,A,S,LEVEL,STND,50.0799,"2023SP, 2022SP, 2021SP, 2020SP, 2019SP, 2018SP, 2017SP, 2016SP, 2015SP, 2014SP, 2013SP, 2012SP, 2011SP, 2010SP, 2008SP, 2007SP",2023SP,8/1/2006,,"Prerequisites: ARTS-1623, permission of , instructor. Use of industry software in the , creation of two-dimensional representation of , built forms and spaces for interiors. This course , is normally offered in the spring semester."
5088,ARTS-2013,ARTS,2013,3,2,A,Survey of Visual Culture,Survey of Visual Culture,HBIBL,FPART,ARDS,UG,A,FS,LEVEL,"STND, GENED",50.0703,"2023SP, 2022FA, 2022SP, 2021FA, 2021SP, 2020FA, 2020SP, 2019FA, 2019SP, 2018SP, 2017SP, 2016SP, 2015SP, 2014SP, 2013SP",2023SP,8/1/2012,,"Survey of Visual Arts is an introductory art , appreciation course that will overview the major , works of art and cultural ideas from a global , perspective. Lectures and presentations will , cover a broad range of disciplines including , painting, architecture, film, photography, , product design, graphic communication, and , digital design. This course is normally offered , in the spring semester."
4140,ARTS-2123,ARTS,2123,3,2,A,Rendering in Perspective,Rendering in Perspective,HBIBL,FPART,ARDS,UG,A,F,LEVEL,STND,50.0799,"2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2017FA, 2016FA, 2015FA, 2015SP, 2014FA, 2014SP, 2013FA, 2013SP, 2012FA, 2012SP, 2011SP, 2010SP, 2009SP, 2007FA",2022FA,8/1/2006,,"Prerequisites: ARTS-1623 and ARTS-1643 or , permission of instructor. A study of rendering , materials, methods, and techniques and how they , relate to a 1-, 2-, 3-point perspective. The , course will explore color theory as well as shade , and shadow elements as they are used with various , mediums such as marker, colored pencil, ink, and , mixed mediums. Advanced problems in rendering and , visual presentation are explored throughout the , course. This course is normally offered in the , spring semester."
5305,ARTS-2133,ARTS,2133,3,2,A,Introduction to Game Tech.,Introduction to Game Technology,HBIBL,FPART,ARDS,UG,A,S,LEVEL,STND,50.0799,"2023SP, 2022SU, 2022SP, 2021SU, 2021SP, 2020SU, 2020SP, 2019SU, 2019SP, 2018SU, 2018SP, 2017SP, 2016SP",2023SP,1/1/2012,,"Prerequisites: ARTS-2743. Introduction to the , tools and technology for developing 3D digital , models, characters, animations, and environments , to be used in realtime interactive media such as , games and simulations. Basic drawing skills and , knowledge of 3d modeling or similar 2D graphics , software are required."
5494,ARTS-2143,ARTS,2143,3,2,A,Digital Painting,Digital Painting,HBIBL,FPART,ARDS,UG,A,F,LEVEL,STND,50.0799,"2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2017FA",2022FA,1/1/1950,,"Pre-requisite: ARTS-2743. This course introduces , digital painting and the use of popular computer , painting software, covering both basics of the , program and onscreen painting. The class focuses , on the image manipulation and painting tools and , translates traditional painting techniques to the , computer. Exercises emphasize techniques that , enhance students' understanding of the software , interface, ability to visualize and sketch out , compositions, control light and value, and create , a representational image. The process taught has , direct application to illustration, feature , films, video games, graphic novels, etc. , Additionally, students learn about visual , communication and how to expand their ability to , communicate their visual ideas to collaborators."
4132,ARTS-2223,ARTS,2223,3,2,A,Intro to Communication Design,Intro to Communication Design,HBIBL,FPART,ARDS,UG,A,F,LEVEL,STND,50.0799,"2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2017FA, 2016FA, 2015FA, 2014FA, 2013FA, 2012FA, 2011FA, 2010FA, 2009FA, 2008FA, 2007FA",2022FA,1/1/2006,,"Prerequisites: ARTS-1103 and ARTS-1413. An , introduction to the advertising, graphic design, , and new media industry. Studio work includes , print media design and graphic design with , directed outcomes based upon research, , strategy-based conceptualization, and execution. , This course is normally offered in the fall , semester."
5767,ARTS-2233,ARTS,2233,3,2,A,Typography As Visual Language,Typography,HBIBL,FPART,ARDS,UG,A,S,LEVEL,STND,50.0402,"2023SP, 2022SP, 2021SP",2023SP,1/10/2020,,"Prerequisites: ARTS-2223 and ARTS-2323. A study , of letterforms and fundamental typographic , principles. Studio work includes typographic , expression and communication with and without , image and its relationship to message and , purpose. This course is normally offered in the , spring semester."
4697,ARTS-2243,ARTS,2243,3,2,A,Interactive Media Design I,Interactive Media Design I,HBIBL,FPART,ARDS,UG,A,F,LEVEL,STND,50.0799,"2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2017FA, 2016FA, 2015FA, 2015SP, 2014FA, 2014SP, 2013FA, 2013SP, 2012FA, 2012SP, 2011SP, 2010SP",2022FA,1/1/2009,,"Prerequisite: ARTS-1103 and ARTS-1413. , Introduction to the aesthetic and technical , concerns of interactive media production: , human-computer interactivity, website design and , development, usability issues, and dynamic , narrative. Students design, produce, and deploy , interactive projects. This course is normally , offered in the fall semester."
4731,ARTS-2263,ARTS,2263,3,2,A,Interactive Media Design II,Interactive Media Design II,HBIBL,FPART,ARDS,UG,A,S,LEVEL,STND,,,,5/1/2009,,
5769,ARTS-2323,ARTS,2323,3,2,A,Digital Imaging II,Digital Imaging II,HBIBL,FPART,ARDS,UG,A,F,LEVEL,STND,,"2023SP, 2022FA, 2022SP, 2021FA, 2020FA",2023SP,1/1/2020,,"The use of digital design tools for the production, of online marketing, print marketing, and single, multipage content delivery."
4886,ARTS-2423,ARTS,2423,3,2,A,Hist Photography + Motion Pics,History of Photography + Motion Pictures,HBIBL,FPART,ARDS,UG,A,F,LEVEL,"STND, GENED",50.0601,"2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2017FA, 2016FA, 2015FA, 2014FA, 2013FA, 2012FA, 2011FA",2022FA,5/1/2011,,"This class entails a chronological study of the , photographic arts and motion pictures. The course , content examines the technological innovations , and famous innovators from photography's , introduction. Lectures analyze photos and motion , pictures from various critical/historical , perspectives to offer a comprehensive overview of , important photographers, fine artists, , photojournalists, and film makers of the modern , age. This course is offered in the fall semester."
5076,ARTS-2433,ARTS,2433,3,2,A,History of Gaming & Animation,History of Gaming and Animation,HBIBL,FPART,ARDS,UG,A,SU,LEVEL,STND,50.0799,,,1/1/2012,,
5077,ARTS-2443,ARTS,2443,3,2,A,Construction Materials/Details,Construction Materials and Details,HBIBL,FPART,ARDS,UG,O,F,LEVEL,STND,19.0601,"2023SP, 2022FA, 2021FA, 2021SP, 2020FA, 2019FA, 2018FA, 2017FA, 2016FA, 2015FA, 2014FA, 2013FA",2023SP,1/1/2012,,"Prerequisites: ARTS 1623 and 1643 preferred but , not required. This course is a study of materials, used in the design of interior spaces. It includes, fire-resistant qualities, acoustical , properties and the construction of materials used, in finishes and furnishings, as well as qualities, important to sustainable design issues. Emphasis , on writing specifications for FF&E for non load , bearing construction. Emphasis is also placed on , technical, construction drawings to include , elevations, section drawings, etc. The course is , normally offered in the fall semester of odd , numbered years."
142,ARTS-2513,ARTS,2513,3,2,A,Painting I,Painting I,HBIBL,FPART,ARDS,UG,A,S,LEVEL,STND,50.0799,"2023SP, 2022SP, 2021SP, 2020SP, 2019SP, 2018SP, 2017SP, 2016SP, 2015SP, 2014SP, 2013SP, 2012SP, 2011SP, 2010SP, 2009SP, 2008SP, 2007SP, 2006SP, 2005SP, 2004SP, 2003SP, 2002SP, 2001SP, 2000SP, 1999SP",2023SP,1/1/1950,,"Prerequisites: ARTS-1113, ARTS-1213, and , ARTS-1413 or permission of instructor. A study of , materials, techniques, and concepts fundamental , to painting. The course encourages students to , originate and produce a portfolio of paintings , experimenting with various processes and , historical ideas. This course is normally offered , in the spring semester."
4128,ARTS-2523,ARTS,2523,3,2,A,Digital Sculpting,"Digital Sculpting, Digital Sculptin",HBIBL,FPART,ARDS,UG,A,F,LEVEL,STND,50.0799,"2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2017FA, 2016FA, 2015FA, 2014FA, 2013FA, 2012FA, 2011FA, 2010FA, 2009FA, 2008FA, 2007FA",2022FA,5/1/2006,,"Prerequisites: ARTS-2743. A study of the elements , of art and their supportive elements. Studio work , includes three-dimensional experimentation and , exercises that relate ideas, objects, material, , and space with form studies that examine organic , and constructed elements. This course is normally , offered in the fall semester."
153,ARTS-2623,ARTS,2623,3,2,A,Residential Interior Design,Residential Interior Design I,HBIBL,FPART,ARDS,UG,A,F,LEVEL,STND,19.0601,"2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2017FA, 2016FA, 2015FA, 2015SP, 2014FA, 2014SP, 2013FA, 2013SP, 2012FA, 2012SP, 2011SP, 2010SP, 2008SP, 2007SP, 2006SP, 2005SP, 2004SP, 2003SP, 2000FA",2022FA,1/1/1950,,"Prerequisites: ARTS-1113, ARTS-1413, ARTS-1623, , ARTS-1653 or concurrent enrollment. A study of , residential design with emphasis on kitchen and , bath planning. This course is normally offered in , the fall semester."
5081,ARTS-2653,ARTS,2653,3,2,A,Space Planning & Codes,Space Planning & Codes,HBIBL,FPART,ARDS,UG,A,S,LEVEL,STND,50.0402,"2023SP, 2022SP, 2021SP, 2020SP, 2019SP, 2018SP, 2017SP, 2016SP, 2015SP, 2014SP, 2013SP",2023SP,8/1/2012,,"Prerequisites: ARTS-1623, ARTS-1653. A study of , the application of human factors, space , standards, and space planning principles to , residential and commercial environments. This , course is normally offered in the spring semester."
4135,ARTS-2663,ARTS,2663,3,2,A,Architectural Graphics,Architectural Graphics,HBIBL,FPART,ARDS,UG,E,S,LEVEL,STND,9.0101,"2023SP, 2022FA, 2022SP, 2021FA, 2021SP, 2020FA, 2020SP, 2019FA, 2019SP, 2018FA, 2018SP, 2017FA, 2017SP, 2016SP, 2015SP, 2014SP, 2013SP, 2012FA, 2011FA, 2010FA",2023SP,8/1/2006,,"Prerequisites: ARTS-1643. Further development of , drafting skills with emphasis on hand lettering, , dimensioning, materials delineation of floor , plans, drawing elevations, sections, and , perspectives. This course is normally offered in , the spring semester."
6037,ARTS-2673,ARTS,2673,3,2,A,Residential Interior Design II,Residential Interior Design,HBIBL,FPART,ARDS,UG,E,S,LEVEL,STND,19.0601,"2023SP, 2022SP",2023SP,1/1/1950,,"A reinforcement of objectives applied in, Residential Design I, this course will further the, development of building structures as they pertain, multi-use dwellers (apartments, senior living,, etc.) and larger scale homes up to 5,000 square, feet.  Attention to estimating, budgets, and, understanding business transactions with trades, people will be integrated into working projects. , More in-depth detail of larger scale projects, provide students with working knowledge of, information necessary to design and construct, working drawing in residential construction with, emphasis on a holistic approach to the built, environment.  Various dwelling unit styles will be, addressed as well as energy efficiency, etc."
5172,ARTS-2743,ARTS,2743,3,2,A,3D Modeling I,3D Modeling I,HBIBL,FPART,ARDS,UG,A,SU,LEVEL,STND,50.0799,"2023SP, 2022FA, 2022SU, 2022SP, 2021SU, 2021SP, 2020FA, 2020SU, 2020SP, 2019SU, 2019SP, 2018SU, 2018SP, 2017SU, 2017SP, 2016SU, 2016SP",2023SP,5/1/2013,,"Prerequisites: ARTS-1103 or CMSC-1113. Creation , of virtual objects and environments. Students use , the computer to model, texture, light, render, , and animate dynamic objects and scenes in digital , three-dimensional space. For gaming and animation , majors, this course is normally offered in the , spring semester. For interior design majors, this , course is normally offered in the fall semester."
5512,ARTS-2753,ARTS,2753,3,2,A,"Text, Rend, & Lighting","Texturing, Rendering, and Lighting",HBIBL,FPART,ARDS,UG,A,S,LEVEL,STND,50.0799,"2023SP, 2022SU, 2022SP, 2021SU, 2021SP, 2020SU, 2020SP, 2019SU, 2019SP, 2018SP",2023SP,5/1/2013,,"Pre-requisite: ARTS-2743 A studio course focused , on 3D lighting and surfacing techniques using , industry standard software. Topics covered , include the relationship between surface and , light, the effects of lighting and surfacing on a , 3D scene, types of lights and shadows, surface , qualities, textures, and mapping, and industry , lighting techniques, including recreating , real-world lighting. Students will also learn , lighting and surface design and workflow , management."
6049,ARTS-3043,ARTS,3043,3,3,A,Arts and Politics I,Arts and Politics I,HBIBL,FPART,ARDS,UG,A,S,LEVEL,STND,50.0402,,,1/1/1950,,
6050,ARTS-3053,ARTS,3053,3,3,A,Arts and Politics II,Arts and Politics II,HBIBL,FPART,ARDS,UG,A,S,LEVEL,STND,50.0402,,,1/1/1950,,
4142,ARTS-3133,ARTS,3133,3,3,A,Digital Design for Print,Digital Design for Print,HBIBL,FPART,ARDS,UG,A,A,LEVEL,STND,50.0799,2006FA,2006FA,1/1/1950,,
4110,ARTS-3163,ARTS,3163,3,3,A,Animation Principles,Animation Principles,HBIBL,FPART,ARDS,UG,A,F,LEVEL,STND,50.0605,"2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2017FA, 2016FA, 2015FA, 2014FA, 2013FA, 2012FA, 2011FA, 2010FA, 2009FA, 2008FA, 2007FA, 2006FA",2022FA,5/1/2006,,"Prerequisite: ARTS-1103 and ARTS-2743. History, , theory, and technique of traditional and , contemporary approaches to animation. Includes , studies in fundamentals of digital storytelling, , physics, animation aesthetics, expression, , kinetics, and motion. Projects include work in , digital 2D and 3D, stop-motion, rotoscoping, and , other animation environments. This course is , normally offered in the fall semester."
4734,ARTS-3173,ARTS,3173,3,3,A,3D Modeling & Animation II,3D Modeling & Animation II,HBIBL,FPART,ARDS,UG,A,S,LEVEL,STND,50.0799,"2023SP, 2022SP, 2021SP, 2020SP, 2019SP, 2018SP, 2017SP, 2016SP, 2015SP, 2014SP, 2013SP, 2011FA, 2010FA",2023SP,5/1/2009,,"Prerequisite: ARTS-2743 and ARTS-3163. In this , course students will study and practice , techniques used in character design, modeling, , and rigging using 3D computer software. Advanced , 3D modeling, shading, rendering, and , character-design skills are developed in , conjunction with traditional story, animation, , lighting, and cinematography methods. Designs for , game animation will be compared with designs for , film and video. Action and motion sequences will , be created and studied. This course is normally , offered in the spring semester."
182,ARTS-3213,ARTS,3213,3,3,A,Painting II,Painting II,HBIBL,FPART,ARDS,UG,A,S,LEVEL,STND,50.0799,"2023SP, 2022FA, 2022SP, 2021FA, 2021SP, 2020FA, 2020SP, 2019FA, 2019SP, 2018FA, 2018SP, 2017FA, 2017SP, 2016SP, 2015SP, 2014SP, 2013SP, 2012SP, 2011SP, 2010SP, 2007SP, 2006SP, 2005SP, 2004SP, 2003SP, 2002SP, 2001SP, 2000SP, 1999SP",2023SP,1/1/1950,,"Prerequisite: ARTS-2513. A further study of the , techniques and processes of painting with special , attention to the development of the student's , direction and portfolio development. This course , is normally offered in the spring semester."
189,ARTS-3243,ARTS,3243,3,3,A,Graphic Design,Graphic Design,HBIBL,FPART,ARDS,UG,A,F,LEVEL,STND,50.0402,"2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2017FA, 2016FA, 2015FA, 2014FA, 2013FA, 2012FA, 2011FA, 2010FA, 2009FA, 2008FA, 2007FA, 2006FA, 2005FA, 2004FA, 2003FA, 2002FA, 2001FA, 2000FA, 1999FA",2022FA,1/1/1950,,"Prerequisite: ARTS-2233. A study of integrating , message, typography, and image through conceptual , innovation. Studio work includes necessary , vehicles for information, narrative, promotion, , and marketing. This course is normally offered in , the fall semester."
5770,ARTS-3253,ARTS,3253,3,3,A,Print + Digital Delivery Desig,Print + Digital Delivery Design,HBIBL,FPART,ARDS,UG,A,F,LEVEL,STND,50.0402,"2022FA, 2021FA, 2020FA, 2020SU",2022FA,1/1/2020,,"A creative problem solving course that applies, strategy, concept, copy content, and visual, communication for an executed message across, platforms for print, web, social media, and, branded content."
3739,ARTS-3263,ARTS,3263,3,3,A,Advanced Graphic Design,Advanced Graphic Design,HBIBL,FPART,ARDS,UG,A,S,LEVEL,STND,50.0402,"2023SP, 2022SP, 2021SP, 2020SP, 2019SP, 2018SP, 2017SP, 2016SP, 2015SP, 2014SP, 2013SP, 2012SP, 2011SP, 2010SP, 2008SP, 2007SP, 2006SP",2023SP,5/1/2004,,"Prerequisite: ARTS-3243. A further study of , blending messages and content with design and , application. Studio work is a continuation of , necessary vehicles for information, narrative, , promotion, and marketing, sometimes in relation , to integrated design through several platforms of , communication. This course is normally offered in , the spring semester."
4887,ARTS-3283,ARTS,3283,3,3,A,Do Not Use,Do Not Use,HBIBL,FPART,ARDS,UG,A,A,LEVEL,STND,50.0605,,,5/1/2011,,
209,ARTS-3333,ARTS,3333,3,3,A,History of Design,History of Design,HBIBL,FPART,ARDS,UG,A,S,LEVEL,STND,50.0402,"2023SP, 2022SP, 2021SP, 2020SP, 2019SP, 2018SP, 2017SP, 2016SP, 2015SP, 2014SP, 2013SP, 2012SP, 2011SP, 2010SP, 2009SP, 2008SP, 2006SP, 2004SP, 2002SP, 2000SP",2023SP,1/1/1950,,"A comprehensive chronological survey of the , impact and transformation of design upon Western , civilization. Ideas and changes are explored , through disciplines such as graphic design, , industrial design, product design, photography, , architecture, furniture, and fashion. This course , is normally offered in the spring semester."
3740,ARTS-3343,ARTS,3343,3,3,A,Ancient to Modern Art History,Ancient to Modern Art History,HBIBL,FPART,ARDS,UG,E,F,LEVEL,STND,50.0703,"2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2017FA, 2016FA, 2015FA, 2014FA, 2014SU, 2013FA, 2012FA, 2010FA, 2009FA, 2008FA, 2006FA, 2004FA",2022FA,5/1/2004,,"A focus on the pivotal artists, movements, and , concepts from each era. Art, as it has been , shaped by cultural, social, political, and , economic factors will be examined in a , chronological study from pre-history to , mid-twentieth century. This course is normally , offered in the fall semester of even-numbered , years."
3741,ARTS-3353,ARTS,3353,3,3,A,Contemporary Art,Contemporary Art,HBIBL,FPART,ARDS,UG,O,F,LEVEL,STND,50.0799,"2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2017FA, 2016FA, 2015FA, 2015SP, 2014FA, 2014SP, 2013FA, 2013SP, 2011FA, 2009FA, 2007FA, 2005FA",2022FA,5/1/2004,,"A chronological study of modern art from 1945 to , the present. In-depth study will be on the many , artists, movements, critical theories, cultural , conditions, and global issues that have shaped , art of the modern and postmodern age. This course , is normally offered in the fall semester of , odd-numbered years."
4735,ARTS-3363,ARTS,3363,3,3,A,Photography I,Photography I,HBIBL,FPART,ARDS,UG,A,FSU,LEVEL,STND,50.0605,"2022SU, 2022SP, 2021SU, 2020SU, 2019SU, 2018SU, 2017SU, 2016FA, 2016SU, 2015FA, 2014FA, 2013FA, 2012FA, 2011FA, 2010FA",2022SU,5/1/2009,,"Course will focus on production of , portfolio/exhibition quality photographic images. , Students will work in a digital format with an , emphasis on developing/exploring personal , direction in fine art photography. This course is , normally offered in the fall semester."
4903,ARTS-3383,ARTS,3383,3,3,A,Motion Imagery,Motion Imagery,HBIBL,FPART,ARDS,UG,A,S,LEVEL,STND,50.0605,"2023SP, 2022SP, 2021SP, 2020SP, 2019SP, 2018SP, 2017SP, 2016SP, 2015SP, 2014SP, 2013SP, 2012SP",2023SP,5/1/2011,,"Prerequisite: ARTS-2743 and ARTS-3173. Introduces , students to the principles and elements of motion , design through studio practices at beginning and , advanced levels. The first phase, ""type in , motion,"" emphasizes the relationship between , typography principles and animation fundamentals. , The second phase is an advanced applied approach , to the language and principles of motion-building , upon existing knowledge in the first phase: , synthesizing the language of motion , simultaneously with an emphasis on narrative and , narrative structure. In addition to stressing , systems, structure, and synthesis of text and , image for time-based media, the course also , provides knowledge and skills in digital , creativity. This course is offered in the spring , semester."
